Title,Length.All PlayStyles.Average,Length.All PlayStyles.Leisure,Length.All PlayStyles.Median,Length.All PlayStyles.Polled,Length.All PlayStyles.Rushed,Length.Completionists.Average,Length.Completionists.Leisure,Length.Completionists.Median,Length.Completionists.Polled,Length.Completionists.Rushed,Length.Main + Extras.Average,Length.Main + Extras.Leisure,Length.Main + Extras.Median,Length.Main + Extras.Polled,Length.Main + Extras.Rushed,Length.Main Story.Average,Length.Main Story.Leisure,Length.Main Story.Median,Length.Main Story.Polled,Length.Main Story.Rushed,Release.Console,Publisher,Publisher Location,Publisher Established,Notable games published,Publisher Notes,Features.Max Players,Metadata.Genres,Metadata.Publishers,Metrics.Review Score,Metrics.Sales,Metrics.Used Price,Release.Rating,Release.Year
Madden NFL 09,15.883333333333333,22.6,14.516666666666667,4.0,9.85,17.833333333333332,24.216666666666665,19.03333333333333,3.0,11.466666666666669,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,Sony PSP,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,68,0.68,14.95,T,2008
NCAA Football 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,83,0.68,14.95,T,2008
MLB 08: The Show,10.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,1.0,10.0,PlayStation 3,Sony,"San Mateo, California, United States",1993.0,"*Ratchet & Clank* series
*Jak and Daxter* series
*God of War* series
*Killzone* series
*Uncharted* series
*Resistance* series",a.k.a. Sony Interactive Entertainment; publishing under the PlayStation Studios label since 2020,2,Sports,Sony,85,0.67,12.95,E,2008
Tom Clancy's Rainbow Six: Vegas 2,9.9,19.716666666666665,9.0,76.0,6.666666666666667,12.0,12.0,12.0,1.0,12.0,12.95,21.4,12.65,20.0,9.4,8.75,17.433333333333334,9.0,55.0,6.366666666666666,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,2,Action,Ubisoft,81,0.67,24.95,E,2008
Mercenaries 2: World in Flames,22.866666666666667,37.28333333333333,20.266666666666666,18.0,14.783333333333331,37.0,43.25,30.0,3.0,30.75,24.666666666666668,26.33333333333333,24.5,6.0,22.28333333333333,16.95,19.0,18.0,9.0,12.733333333333333,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,72,0.66,14.95,E,2008
Need for Speed: Undercover,12.183333333333334,16.333333333333332,11.2,43.0,9.333333333333334,16.116666666666667,18.15,14.5,6.0,14.3,13.783333333333331,16.683333333333334,13.0,11.0,11.683333333333334,10.583333333333334,11.683333333333334,11.0,26.0,8.883333333333333,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Racing / Driving,EA,64,0.66,17.95,E,2008
Guitar Hero: Aerosmith,11.3,46.06666666666667,5.0,27.0,5.566666666666666,68.01666666666667,68.01666666666667,68.01666666666667,1.0,68.01666666666667,27.633333333333333,53.2,17.2,5.0,13.7,4.716666666666667,6.416666666666667,4.933333333333334,21.0,3.9166666666666665,PlayStation 3,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",2,"Action,Simulation",Activision,70,0.65,14.95,M,2008
SoulCalibur IV,10.083333333333334,75.26666666666667,5.0,45.0,3.866666666666666,55.5,93.61666666666666,33.0,4.0,28.616666666666667,9.933333333333334,14.983333333333333,10.0,15.0,6.983333333333333,3.183333333333333,7.35,2.25,26.0,1.45,PlayStation 3,,,,,,2,Action,"Namco,Ubisoft",85,0.65,22.95,E,2008
Valkyria Chronicles,37.083333333333336,61.53333333333333,35.083333333333336,296.0,25.03333333333333,57.31666666666667,71.1,53.06666666666667,18.0,46.3,38.85,55.2,38.0,158.0,26.85,31.7,45.7,31.1,120.0,22.7,PlayStation 3,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,"Action,Role-Playing (RPG),Strategy",Sega,86,0.65,24.95,T,2008
Harvest Moon: Tree of Tranquility,53.38333333333333,77.96666666666667,38.5,6.0,30.466666666666665,0.0,0.0,0.0,0.0,0.0,78.0,94.0,78.0,2.0,62.0,41.083333333333336,62.75,29.58333333333333,4.0,25.166666666666668,Nintendo Wii,,,,,,1,"Role-Playing (RPG),Simulation",,65,0.62,34.95,M,2008
Star Wars: The Clone Wars - Jedi Alliance,5.133333333333334,5.283333333333333,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.133333333333334,5.283333333333333,5.0,3.0,5.0,Nintendo DS,,,,,,1,"Action,Adventure",,68,0.6,17.95,T,2008
Need for Speed: Undercover,12.183333333333334,16.333333333333332,11.2,43.0,9.333333333333334,16.116666666666667,18.15,14.5,6.0,14.3,13.783333333333331,16.683333333333334,13.0,11.0,11.683333333333334,10.583333333333334,11.683333333333334,11.0,26.0,8.883333333333333,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Racing / Driving,EA,59,0.59,17.95,E,2008
Wario Land: Shake It!,9.633333333333333,25.2,6.766666666666667,25.0,6.216666666666667,23.73333333333333,31.53333333333333,18.0,3.0,15.933333333333334,12.866666666666667,14.433333333333334,10.7,5.0,10.433333333333334,6.2,7.633333333333333,6.0,17.0,5.166666666666667,Nintendo Wii,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,78,0.59,19.95,T,2008
NBA 2K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PlayStation 3,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",7,Sports,2K,82,0.58,14.95,E,2008
Major League Baseball 2K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Sports,2K,64,0.58,14.95,E,2008
NCAA Football 09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PlayStation 3,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,Sports,EA,81,0.56,14.95,E,2008
Kung Fu Panda,6.7,11.883333333333333,5.0,28.0,4.416666666666667,12.85,15.533333333333331,13.5,6.0,9.7,7.166666666666667,8.033333333333333,7.0,3.0,6.283333333333333,4.683333333333334,5.416666666666667,5.0,19.0,3.9166666666666665,Nintendo DS,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",1,Action,Activision,71,0.56,17.95,E,2008
Devil May Cry 4,13.35,56.333333333333336,12.0,209.0,9.333333333333334,54.766666666666666,74.68333333333334,44.0,5.0,32.1,15.35,25.35,14.0,51.0,12.083333333333334,11.316666666666666,15.466666666666669,11.0,153.0,8.566666666666666,PlayStation 3,Capcom,"Osaka, Japan",1979.0,"*Mega Man* series
*Street Fighter* series
*Resident Evil* series
*Devil May Cry* series",video game developer,1,Action,Capcom,84,0.56,19.95,T,2008
Tom Clancy's EndWar,14.533333333333331,25.566666666666663,9.75,7.0,9.05,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,1.0,39.0,10.466666666666669,14.016666666666667,8.866666666666667,6.0,7.816666666666666,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Strategy,Ubisoft,77,0.56,16.95,E,2008
LEGO Batman: The Videogame,17.333333333333332,33.083333333333336,15.0,121.0,10.333333333333334,29.216666666666665,39.55,29.0,35.0,22.883333333333333,16.75,28.183333333333337,16.0,33.0,13.183333333333334,9.833333333333334,13.816666666666666,9.433333333333334,53.0,7.066666666666666,Sony PSP,,,,,,1,Action,,73,0.54,17.95,M,2008
BioShock,14.666666666666666,32.333333333333336,13.5,1900.0,9.533333333333331,21.75,33.43333333333333,20.0,214.0,15.166666666666666,16.333333333333332,33.13333333333333,15.0,630.0,10.833333333333334,12.266666666666667,21.066666666666663,12.0,1100.0,8.566666666666666,PlayStation 3,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Action,2K,94,0.53,17.95,E,2008
Bully: Scholarship Edition,18.8,28.03333333333333,17.35,251.0,12.033333333333331,26.58333333333333,32.05,26.0,41.0,21.633333333333333,19.53333333333333,28.383333333333333,18.0,121.0,14.95,14.25,21.8,13.2,89.0,9.85,X360,Rockstar,"New York, New York, United States",1998.0,"*Max Payne*
*Grand Theft Auto* series
*Red Dead* series
*Manhunt*
*Midnight Club*
*Bully*",Rockstar Games; video game developer; currently a publishing label of Take-Two Interactive,1,"Action,Adventure",Rockstar,80,0.53,17.95,T,2008
Prince of Persia,13.916666666666666,29.716666666666665,13.0,240.0,10.316666666666666,18.133333333333333,31.78333333333333,17.0,43.0,13.033333333333331,15.1,19.516666666666666,15.0,77.0,12.016666666666667,11.633333333333333,14.866666666666667,11.833333333333334,120.0,9.466666666666669,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,81,0.53,16.95,T,2008
Kung Fu Panda,6.7,11.883333333333333,5.0,28.0,4.416666666666667,12.85,15.533333333333331,13.5,6.0,9.7,7.166666666666667,8.033333333333333,7.0,3.0,6.283333333333333,4.683333333333334,5.416666666666667,5.0,19.0,3.9166666666666665,Nintendo Wii,Activision,"Santa Monica, California, United States",1979.0,"*Call of Duty*
*Guitar Hero*
*Spyro*
*Pitfall!*","video game developer; acquired Neversoft in 1999 and Infinity Ward in 2003; 
acquired several other developers as well; merged with Vivendi to form Activision 
Blizzard in 2008",4,Action,Activision,70,0.52,16.95,E,2008
Sonic Chronicles: The Dark Brotherhood,22.166666666666668,38.71666666666667,20.0,13.0,15.45,39.16666666666666,47.75,39.16666666666666,2.0,30.58333333333333,21.7,28.1,20.0,7.0,17.483333333333334,14.5,18.73333333333333,12.0,4.0,11.533333333333331,Nintendo DS,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,"Action,Role-Playing (RPG)",Sega,74,0.52,17.95,E,2008
Chrono Trigger,28.25,69.41666666666667,25.0,535.0,18.3,46.1,78.88333333333334,45.0,63.0,31.78333333333333,27.25,63.016666666666666,25.133333333333333,301.0,18.666666666666668,23.416666666666668,32.6,23.0,171.0,16.6,Nintendo DS,SquareEnix,"Tokyo, Japan",1975.0,"*Dragon Quest* series
*Final Fantasy* series",,2,Role-Playing (RPG),SquareEnix,92,0.51,17.95,T,2008
Tomb Raider: Underworld,11.516666666666667,17.883333333333333,10.033333333333331,143.0,7.833333333333333,18.883333333333333,21.966666666666665,19.0,13.0,14.466666666666669,12.116666666666667,16.016666666666666,12.0,37.0,9.733333333333333,10.25,15.55,10.0,93.0,7.516666666666667,X360,Eidos,"London, England, United Kingdom",1990.0,"*Tomb Raider* series
*Hitman* series
*Championship Manager series*","Eidos Interactive; absorbed by Square Enix Europe in 2009. Several assets including Crystal 
Dynamics, Eidos-Montreal, along with related franchises like *Tomb Raider* 
were acquired by Embracer Group in 2022",1,Action,Eidos,76,0.51,17.95,E,2008
skate it,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nintendo Wii,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,4,"Action,Sports",EA,70,0.5,39.95,T,2008
The Legendary Starfy,14.25,18.53333333333333,9.9,11.0,9.033333333333331,21.383333333333333,22.9,20.25,5.0,19.58333333333333,8.65,9.266666666666667,8.65,2.0,8.033333333333333,8.133333333333333,8.95,8.5,4.0,7.15,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,"Action,Adventure",Nintendo,75,0.5,24.95,E,2008
Mirror's Edge,7.016666666666667,34.833333333333336,6.333333333333333,1100.0,4.333333333333333,13.733333333333333,37.43333333333333,10.0,49.0,8.433333333333334,8.483333333333333,21.616666666666667,8.0,203.0,6.116666666666666,6.316666666666666,11.566666666666666,6.0,895.0,4.066666666666666,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Action,EA,79,0.5,14.95,T,2008
Haze,7.65,15.016666666666667,6.916666666666667,19.0,5.633333333333333,22.766666666666666,22.766666666666666,22.766666666666666,1.0,22.766666666666666,6.0,6.0,6.0,1.0,6.0,6.866666666666667,8.933333333333334,6.916666666666667,17.0,5.433333333333334,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,2,Action,Ubisoft,55,0.49,12.95,T,2008
Dissidia: Final Fantasy,63.31666666666667,178.31666666666666,50.0,67.0,36.65,117.16666666666669,206.65,109.46666666666668,10.0,72.48333333333333,73.53333333333333,179.3,63.66666666666666,31.0,48.5,30.433333333333337,40.41666666666666,30.0,26.0,23.433333333333337,Sony PSP,SquareEnix,"Tokyo, Japan",1975.0,"*Dragon Quest* series
*Final Fantasy* series",,1,"Action,Role-Playing (RPG)",SquareEnix,79,0.49,17.95,T,2008
Sid Meier's Civilization: Revolution,14.4,35.1,6.0,30.0,6.35,43.35,51.333333333333336,42.0,5.0,33.833333333333336,16.35,21.03333333333333,17.8,8.0,10.033333333333331,4.966666666666667,10.2,3.866666666666666,17.0,3.45,X360,2K,"Novato, California, United States",2005.0,"*NBA 2K*
*WWE 2K*","2K  Games; video game marketer and distributor; subsidiary and publishing label of Take-Two 
Interactive",1,Strategy,2K,84,0.49,24.95,T,2008
Wall-E,7.35,10.516666666666667,6.716666666666667,7.0,5.266666666666667,6.0,6.0,6.0,1.0,6.0,14.0,14.0,14.0,1.0,14.0,6.283333333333333,8.25,6.716666666666667,5.0,5.0,Nintendo Wii,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,Action,THQ,51,0.48,17.95,E,2008
Prince of Persia,13.916666666666666,29.716666666666665,13.0,240.0,10.316666666666666,18.133333333333333,31.78333333333333,17.0,43.0,13.033333333333331,15.1,19.516666666666666,15.0,77.0,12.016666666666667,11.633333333333333,14.866666666666667,11.833333333333334,120.0,9.466666666666669,PlayStation 3,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,85,0.48,17.95,T,2008
NHL 09 ,26.666666666666668,31.666666666666668,20.0,3.0,21.666666666666668,40.0,40.0,40.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,2.0,20.0,X360,EA,"Redwood City, California, United States",1982.0,"*Battlefield* series
*Medal of Honor* series
*The Sims* series
*The Need for Speed* series",Electronic Arts; video game developer,1,Sports,EA,88,0.48,14.95,E,2008
Brothers in Arms: Hell's Highway,8.966666666666667,13.766666666666667,8.1,59.0,7.266666666666667,15.5,17.25,15.5,4.0,13.75,9.8,11.35,9.0,7.0,8.483333333333333,8.3,10.266666666666667,8.0,48.0,7.066666666666666,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Action,Ubisoft,76,0.47,17.95,E,2008
Shaun White Snowboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X360,Ubisoft,"Montreuil-sous-Bois, France",1986.0,"*Rayman* series
*Assassin's Creed* series
*Far Cry* series
*Ghost Recon* series
*Splinter Cell* series
*Just Dance* series",video game developer,1,Sports,Ubisoft,60,0.47,14.95,T,2008
Turok,9.716666666666669,24.366666666666667,7.75,32.0,6.566666666666666,12.2,25.55,10.0,11.0,8.55,8.366666666666667,10.85,7.033333333333333,8.0,6.55,8.45,16.35,7.0,13.0,6.05,X360,,,,,,1,Action,,69,0.47,14.95,E,2008
Iron Man,5.8,10.666666666666666,5.0,12.0,4.233333333333333,9.983333333333333,12.466666666666669,8.0,3.0,7.483333333333333,5.083333333333333,5.083333333333333,5.083333333333333,1.0,5.083333333333333,4.333333333333333,4.683333333333334,4.366666666666666,8.0,3.716666666666667,Sony PSP,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,1,Action,Sega,44,0.46,16.95,E,2008
De Blob,12.133333333333333,19.28333333333333,10.0,26.0,8.466666666666667,23.15,25.78333333333333,25.0,4.0,19.6,11.8,14.733333333333333,11.15,12.0,10.05,8.133333333333333,8.95,8.416666666666666,10.0,7.066666666666666,Nintendo Wii,THQ,"Agoura Hills, California, United States",1989.0,"*Red Faction* series
*S.T.A.L.K.E.R.: Shadow of Chernobyl*
*Saints Row* series
*Tak and the Power of Juju*
*Destroy All Humans! series*","video game developer; Nordic Games (now THQ Nordic) revived the THQ brand 
in 2016, and all THQ franchises folded to THQ Nordic",4,Action,THQ,82,0.45,16.95,M,2008
Sonic Riders: Zero Gravity,5.5,8.433333333333334,4.266666666666667,8.0,3.6,9.5,10.75,9.5,2.0,8.25,6.283333333333333,7.133333333333334,6.283333333333333,2.0,5.433333333333334,3.1,3.5166666666666666,3.066666666666667,4.0,2.7,Nintendo Wii,Sega,"Tokyo, Japan",1960.0,"*Sonic the Hedgehog* series
*Phantasy Star* series
*Virtua Fighter series*",video game developer; merged with Sammy Studios as Sega Sammy Holdings,4,Racing / Driving,Sega,56,0.45,16.95,T,2008
Rhythm Heaven,9.116666666666667,16.933333333333334,8.666666666666666,27.0,5.683333333333334,19.416666666666668,22.433333333333337,20.35,4.0,15.933333333333334,8.816666666666666,11.95,8.716666666666667,11.0,6.283333333333333,5.966666666666667,8.6,4.45,12.0,3.85,Nintendo DS,Nintendo,"Kyoto, Japan",1889.0,"*Mario*
*The Legend of Zelda*
*Metroid*
*Pokémon*
*Pikmin*
*Kirby*
*Animal Crossing*",video game developer,1,Action,Nintendo,83,0.45,24.95,T,2008
Tomb Raider: Underworld,11.516666666666667,17.883333333333333,10.033333333333331,143.0,7.833333333333333,18.883333333333333,21.966666666666665,19.0,13.0,14.466666666666669,12.116666666666667,16.016666666666666,12.0,37.0,9.733333333333333,10.25,15.55,10.0,93.0,7.516666666666667,PlayStation 3,Eidos,"London, England, United Kingdom",1990.0,"*Tomb Raider* series
*Hitman* series
*Championship Manager series*","Eidos Interactive; absorbed by Square Enix Europe in 2009. Several assets including Crystal 
Dynamics, Eidos-Montreal, along with related franchises like *Tomb Raider* 
were acquired by Embracer Group in 2022",1,Action,Eidos,75,0.44,17.95,T,2008
